,transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,list_price,standard_cost,product_first_sold_date
12215,12216,0,2538,21-08-2017 00:00,True,Approved,Norco Bicycles,Standard,363.01,290.41,41434.0
12216,12217,92,1247,29-06-2017 00:00,False,Approved,WeareA2B,Standard,1415.01,1259.36,37626.0
12217,12218,37,1558,22-08-2017 00:00,True,Approved,OHM Cycles,Standard,1793.43,248.82,36146.0
12218,12219,11,2033,02-09-2017 00:00,False,Approved,Trek Bicycles,Standard,1775.81,1580.47,40303.0
12219,12220,9,1818,06-12-2017 00:00,True,Approved,OHM Cycles,Road,742.54,667.4,41701.0
12220,12221,59,2562,28-03-2017 00:00,False,Approved,Solex,Standard,1061.56,733.58,34170.0
12221,12222,42,1917,25-02-2017 00:00,False,Approved,OHM Cycles,Road,1810.0,1610.9,40672.0
12222,12223,28,3088,11-02-2017 00:00,False,Approved,Norco Bicycles,Standard,1216.14,1082.36,37337.0
12223,12224,46,2051,19-01-2017 00:00,True,Approved,Solex,Standard,1289.85,74.51,39427.0
12224,12225,34,2034,15-03-2017 00:00,True,Approved,Norco Bicycles,Road,774.53,464.72,37698.0
12225,12226,47,1803,06-09-2017 00:00,False,Approved,Trek Bicycles,Road,1720.7,1531.42,38991.0
12226,12227,71,399,28-09-2017 00:00,True,Approved,Solex,Standard,1842.92,1105.75,38193.0
12227,12228,80,3267,13-03-2017 00:00,False,Approved,Trek Bicycles,Standard,1469.44,596.55,34996.0
12228,12229,5,1825,04-04-2017 00:00,False,Approved,Trek Bicycles,Mountain,574.64,459.71,40649.0
12229,12230,58,771,09-05-2017 00:00,False,Approved,OHM Cycles,Standard,912.52,141.4,42295.0
12230,12231,55,1750,15-08-2017 00:00,True,Approved,Trek Bicycles,Road,1894.19,598.76,34170.0
12231,12232,10,1528,11-03-2017 00:00,False,Approved,Solex,Standard,1945.43,333.18,37499.0
12232,12233,30,536,08-10-2017 00:00,True,Approved,Solex,Standard,748.17,448.9,42105.0
12233,12234,0,1310,10-01-2017 00:00,True,Approved,Trek Bicycles,Road,533.51,400.13,41064.0
12234,12235,49,2601,10-06-2017 00:00,False,Approved,Trek Bicycles,Road,533.51,400.13,41064.0
12235,12236,15,2391,03-01-2017 00:00,False,Approved,Norco Bicycles,Standard,958.74,748.9,38693.0
12236,12237,6,3403,27-04-2017 00:00,False,Approved,OHM Cycles,Standard,227.88,136.73,42560.0
12237,12238,53,227,15-07-2017 00:00,True,Approved,OHM Cycles,Standard,795.34,101.58,35470.0
12238,12239,82,1746,17-06-2017 00:00,False,Approved,Giant Bicycles,Road,1538.99,829.65,42404.0
12239,12240,95,1061,27-06-2017 00:00,True,Approved,Giant Bicycles,Standard,569.56,528.43,37874.0
12240,12241,82,217,23-06-2017 00:00,True,Approved,Giant Bicycles,Road,1538.99,829.65,42404.0
12241,12242,91,12,23-07-2017 00:00,False,Approved,Solex,Standard,100.35,75.26,36367.0
12242,12243,18,1614,15-06-2017 00:00,False,Approved,Norco Bicycles,Standard,1148.64,689.18,42226.0
12243,12244,35,1000,03-07-2017 00:00,True,Approved,Trek Bicycles,Standard,1057.51,154.4,34527.0
12244,12245,33,2839,22-08-2017 00:00,False,Approved,Giant Bicycles,Standard,1311.44,1167.18,33888.0
12245,12246,3,153,08-02-2017 00:00,False,Approved,Trek Bicycles,Standard,2091.47,388.92,41167.0
12246,12247,73,865,31-08-2017 00:00,False,Approved,Solex,Standard,1945.43,333.18,37499.0
12247,12248,48,3165,15-02-2017 00:00,True,Approved,WeareA2B,Standard,1762.96,950.52,41848.0
12248,12249,32,380,31-01-2017 00:00,False,Approved,Giant Bicycles,Standard,642.7,211.37,37337.0
12249,12250,30,2736,29-06-2017 00:00,True,Approved,Solex,Standard,748.17,448.9,37698.0
12250,12251,18,2566,28-05-2017 00:00,False,Approved,Solex,Standard,575.27,431.45,40670.0
12251,12252,72,3094,15-07-2017 00:00,False,Approved,Norco Bicycles,Standard,360.4,270.3,36668.0
12252,12253,22,2516,15-07-2017 00:00,True,Approved,WeareA2B,Standard,60.34,45.26,34165.0
12253,12254,41,3125,28-04-2017 00:00,False,Approved,Norco Bicycles,Standard,958.74,748.9,34244.0
12254,12255,91,2386,16-09-2017 00:00,True,Approved,Solex,Standard,100.35,75.26,36367.0
12255,12256,26,768,06-05-2017 00:00,True,Approved,WeareA2B,Standard,1992.93,762.63,33552.0
12256,12257,69,2009,28-10-2017 00:00,False,Approved,Giant Bicycles,Road,792.9,594.68,40553.0
12257,12258,36,1133,29-03-2017 00:00,False,Approved,Solex,Standard,945.04,507.58,35052.0
12258,12259,20,3143,02-11-2017 00:00,True,Approved,Trek Bicycles,Standard,1775.81,1580.47,40303.0
12259,12260,0,1892,14-09-2017 00:00,True,Approved,Norco Bicycles,Road,543.39,407.54,37337.0
12260,12261,11,1243,21-04-2017 00:00,True,Approved,Giant Bicycles,Standard,1274.93,764.96,39298.0
12261,12262,46,700,10-03-2017 00:00,True,Approved,Solex,Standard,1289.85,74.51,39427.0
12262,12263,84,908,26-12-2017 00:00,True,Approved,Trek Bicycles,Road,290.62,215.14,34079.0
12263,12264,0,1875,23-09-2017 00:00,False,Approved,OHM Cycles,Standard,227.88,136.73,37838.0
12264,12265,94,954,26-08-2017 00:00,True,Approved,Giant Bicycles,Standard,1635.3,993.66,42458.0
12265,12266,62,1476,06-12-2017 00:00,True,Approved,Solex,Standard,478.16,298.72,40410.0
12266,12267,40,3095,14-09-2017 00:00,True,Approved,Trek Bicycles,Road,1894.19,598.76,42172.0
12267,12268,89,3424,23-01-2017 00:00,True,Approved,WeareA2B,Touring,1362.99,57.74,37874.0
12268,12269,93,1775,08-11-2017 00:00,True,Approved,WeareA2B,Standard,1065.03,230.09,36833.0
12269,12270,40,1864,10-06-2017 00:00,False,Approved,OHM Cycles,Standard,1458.17,874.9,38750.0
12270,12271,36,2137,13-03-2017 00:00,False,Approved,Solex,Standard,945.04,507.58,35052.0
12271,12272,0,950,14-07-2017 00:00,True,Approved,Norco Bicycles,Standard,363.01,290.41,36367.0
12272,12273,51,3166,10-01-2017 00:00,False,Approved,OHM Cycles,Standard,2005.66,1203.4,41009.0
12273,12274,0,2687,13-12-2017 00:00,True,Approved,WeareA2B,Standard,60.34,45.26,33552.0
12274,12275,46,1626,19-04-2017 00:00,True,Approved,Solex,Standard,1289.85,74.51,39427.0
12275,12276,53,244,10-01-2017 00:00,True,Approved,OHM Cycles,Standard,795.34,101.58,35470.0
12276,12277,5,3396,20-10-2017 00:00,False,Approved,Trek Bicycles,Mountain,574.64,459.71,42560.0
12277,12278,69,2215,16-07-2017 00:00,False,Approved,Giant Bicycles,Road,792.9,594.68,36668.0
12278,12279,80,304,07-03-2017 00:00,False,Approved,OHM Cycles,Touring,1073.07,933.84,36145.0
12279,12280,96,1537,19-02-2017 00:00,True,Approved,WeareA2B,Road,1172.78,1043.77,37539.0
12280,12281,59,906,01-05-2017 00:00,True,Approved,WeareA2B,Standard,1415.01,1259.36,41434.0
12281,12282,66,3422,24-05-2017 00:00,False,Approved,Giant Bicycles,Road,590.26,525.33,40487.0
12282,12283,43,426,09-02-2017 00:00,True,Approved,Solex,Standard,1151.96,649.49,36498.0
12283,12284,5,2640,14-08-2017 00:00,True,Approved,Trek Bicycles,Mountain,574.64,459.71,40784.0
12284,12285,32,1608,18-12-2017 00:00,False,Approved,Giant Bicycles,Standard,642.7,211.37,37698.0
12285,12286,62,1511,14-12-2017 00:00,False,Approved,Solex,Standard,478.16,298.72,34143.0
12286,12287,63,403,17-08-2017 00:00,False,Approved,Solex,Standard,1483.2,99.59,41047.0
12287,12288,61,1978,31-07-2017 00:00,True,Approved,OHM Cycles,Standard,71.16,56.93,42172.0
12288,12289,80,470,23-05-2017 00:00,False,Approved,OHM Cycles,Touring,1073.07,933.84,35455.0
12289,12290,77,2976,03-11-2017 00:00,False,Approved,Norco Bicycles,Road,1240.31,795.1,40553.0
12290,12291,54,2489,16-08-2017 00:00,True,Approved,WeareA2B,Standard,1292.84,13.44,39915.0
12291,12292,29,2472,06-03-2017 00:00,False,Approved,WeareA2B,Standard,1065.03,230.09,36833.0
12292,12293,2,2382,11-10-2017 00:00,True,Approved,Solex,Standard,71.49,53.62,37659.0
12293,12294,91,3189,19-06-2017 00:00,True,Approved,Solex,Standard,100.35,75.26,36367.0
12294,12295,24,3115,18-06-2017 00:00,False,Approved,Solex,Road,1777.8,820.78,40670.0
12295,12296,95,910,22-01-2017 00:00,True,Approved,Giant Bicycles,Standard,569.56,528.43,37874.0
12296,12297,3,2879,16-12-2017 00:00,True,Approved,Trek Bicycles,Standard,2091.47,388.92,37659.0
12297,12298,79,1168,18-01-2017 00:00,True,Approved,Norco Bicycles,Standard,1555.58,818.01,37873.0
12298,12299,96,2659,28-03-2017 00:00,False,Approved,Giant Bicycles,Standard,1635.3,993.66,34556.0
12299,12300,80,3006,30-11-2017 00:00,True,Approved,OHM Cycles,Touring,1073.07,933.84,38206.0
12300,12301,37,516,15-08-2017 00:00,False,Approved,OHM Cycles,Standard,1793.43,248.82,36361.0
12301,12302,63,1518,29-11-2017 00:00,True,Approved,Solex,Standard,1483.2,99.59,36146.0
12302,12303,0,3407,17-08-2017 00:00,True,Approved,Trek Bicycles,Standard,495.72,297.43,36668.0
12303,12304,99,475,06-12-2017 00:00,True,Approved,OHM Cycles,Standard,1227.34,770.89,34556.0
12304,12305,15,234,20-09-2017 00:00,False,Approved,WeareA2B,Standard,1292.84,13.44,39915.0
12305,12306,13,674,16-07-2017 00:00,False,Approved,Solex,Standard,1163.89,589.27,42560.0
12306,12307,36,330,07-08-2017 00:00,False,Approved,Solex,Standard,1289.85,74.51,40784.0
12307,12308,65,2881,20-05-2017 00:00,False,Approved,WeareA2B,Standard,1807.45,778.69,38647.0
12308,12309,44,2937,31-01-2017 00:00,True,Approved,WeareA2B,Standard,1769.64,108.76,40672.0
12309,12310,38,2548,02-11-2017 00:00,False,Approved,Solex,Standard,1577.53,826.51,40618.0
12310,12311,85,2661,22-12-2017 00:00,True,Approved,WeareA2B,Standard,1228.07,400.91,41922.0
12311,12312,21,2599,25-08-2017 00:00,True,Approved,Solex,Standard,1071.23,380.74,35160.0
12312,12313,89,2320,10-06-2017 00:00,False,Approved,WeareA2B,Touring,1362.99,57.74,34079.0
12313,12314,62,1752,25-08-2017 00:00,True,Approved,Solex,Standard,478.16,298.72,34143.0
12314,12315,10,2142,15-06-2017 00:00,True,Approved,WeareA2B,Touring,1466.68,363.25,41701.0
12315,12316,97,976,04-02-2017 00:00,False,Approved,Solex,Standard,202.62,151.96,42458.0
12316,12317,82,698,15-10-2017 00:00,False,Approved,Giant Bicycles,Road,1538.99,829.65,38193.0
12317,12318,57,43,02-08-2017 00:00,False,Approved,WeareA2B,Touring,1890.39,260.14,33259.0
12318,12319,88,2106,26-01-2017 00:00,True,Approved,Norco Bicycles,Standard,1661.92,1479.11,40618.0
12319,12320,63,1033,07-04-2017 00:00,True,Approved,Solex,Standard,1483.2,99.59,36146.0
12320,12321,98,179,13-01-2017 00:00,True,Approved,OHM Cycles,Standard,795.34,101.58,40779.0
12321,12322,55,607,12-03-2017 00:00,False,Approved,Trek Bicycles,Road,1894.19,598.76,37823.0
12322,12323,0,1898,05-11-2017 00:00,True,Approved,Nio Cycles,Standard,1294.37,556.0469512209312,38216.0
12323,12324,91,2210,04-08-2017 00:00,True,Approved,WeareA2B,Standard,642.31,513.85,41922.0
12324,12325,15,2672,07-05-2017 00:00,False,Approved,Norco Bicycles,Standard,958.74,748.9,38693.0
12325,12326,48,381,05-09-2017 00:00,False,Approved,WeareA2B,Standard,1762.96,950.52,41848.0
12326,12327,100,1417,10-02-2017 00:00,False,Approved,Trek Bicycles,Standard,1386.84,1234.29,39880.0
12327,12328,17,414,23-06-2017 00:00,False,Approved,WeareA2B,Touring,1362.99,57.74,34079.0
12328,12329,3,2108,24-02-2017 00:00,True,Approved,Trek Bicycles,Standard,2091.47,388.92,39298.0
12329,12330,69,464,05-04-2017 00:00,True,Approved,Giant Bicycles,Road,792.9,594.68,40553.0
12330,12331,69,1314,23-11-2017 00:00,True,Cancelled,Giant Bicycles,Road,792.9,594.68,38859.0
12331,12332,50,2884,23-11-2017 00:00,False,Cancelled,WeareA2B,Standard,175.89,131.92,37668.0
12332,12333,5,243,15-03-2017 00:00,True,Approved,Giant Bicycles,Standard,1129.13,677.48,38258.0
12333,12334,0,2266,13-04-2017 00:00,False,Approved,OHM Cycles,Standard,71.16,56.93,42172.0
12334,12335,83,2788,16-11-2017 00:00,True,Approved,Solex,Touring,2083.94,675.03,41533.0
12335,12336,98,2653,27-12-2017 00:00,True,Approved,Trek Bicycles,Standard,358.39,215.03,38002.0
12336,12337,80,1117,09-03-2017 00:00,True,Approved,OHM Cycles,Touring,1073.07,933.84,35455.0
12337,12338,10,1168,01-11-2017 00:00,False,Approved,WeareA2B,Touring,1466.68,363.25,41701.0
12338,12339,56,1528,19-03-2017 00:00,True,Approved,Norco Bicycles,Mountain,688.63,612.88,34244.0
12339,12340,43,1152,06-12-2017 00:00,False,Approved,Solex,Standard,1151.96,649.49,36498.0
12340,12341,51,1890,16-11-2017 00:00,False,Approved,OHM Cycles,Standard,2005.66,1203.4,41009.0
12341,12342,34,1570,12-02-2017 00:00,False,Approved,Norco Bicycles,Road,774.53,464.72,37698.0
12342,12343,74,538,23-05-2017 00:00,False,Cancelled,WeareA2B,Standard,1228.07,400.91,35455.0
12343,12344,0,72,11-07-2017 00:00,False,Approved,Nio Cycles,Standard,311.57,556.0469512209312,38216.0
12344,12345,55,1459,23-09-2017 00:00,False,Approved,Trek Bicycles,Road,1894.19,598.76,37823.0
12345,12346,4,424,09-07-2017 00:00,True,Approved,Solex,Standard,1483.2,99.59,36146.0
12346,12347,0,172,08-08-2017 00:00,True,Approved,Nio Cycles,Standard,899.92,556.0469512209312,38216.0
12347,12348,5,2412,28-03-2017 00:00,False,Approved,Trek Bicycles,Mountain,574.64,459.71,40784.0
12348,12349,83,3074,12-06-2017 00:00,False,Approved,Solex,Touring,2083.94,675.03,38339.0
12349,12350,2,3111,30-08-2017 00:00,True,Approved,Solex,Standard,71.49,53.62,38573.0
12350,12351,0,2023,22-09-2017 00:00,False,Approved,Solex,Standard,202.62,151.96,42458.0
12351,12352,85,1757,15-05-2017 00:00,False,Approved,WeareA2B,Standard,1228.07,400.91,36668.0
12352,12353,87,1688,20-05-2017 00:00,True,Approved,Giant Bicycles,Standard,1179.0,707.4,35667.0
12353,12354,35,2161,08-11-2017 00:00,True,Approved,Trek Bicycles,Standard,1057.51,154.4,34527.0
12354,12355,4,654,18-02-2017 00:00,False,Approved,Giant Bicycles,Standard,1129.13,677.48,38573.0
12355,12356,41,487,13-01-2017 00:00,True,Approved,Solex,Road,416.98,312.74,35560.0
12356,12357,67,3222,15-12-2017 00:00,True,Approved,Norco Bicycles,Road,544.05,376.84,38647.0
12357,12358,25,73,31-01-2017 00:00,False,Approved,Giant Bicycles,Road,1538.99,829.65,33888.0
12358,12359,2,2192,04-11-2017 00:00,True,Approved,Solex,Standard,71.49,53.62,41245.0
12359,12360,92,932,23-01-2017 00:00,False,Approved,WeareA2B,Standard,1415.01,1259.36,37626.0
12360,12361,31,1762,29-01-2017 00:00,False,Approved,Giant Bicycles,Standard,230.91,173.18,35052.0
12361,12362,30,1929,09-07-2017 00:00,False,Approved,Solex,Standard,748.17,448.9,33552.0
12362,12363,69,3093,26-02-2017 00:00,False,Approved,Norco Bicycles,Road,1240.31,795.1,41533.0
12363,12364,23,2496,21-04-2017 00:00,True,Approved,Norco Bicycles,Mountain,688.63,612.88,34244.0
12364,12365,52,2906,03-03-2017 00:00,False,Approved,OHM Cycles,Road,1280.28,829.51,40779.0
12365,12366,33,2934,30-10-2017 00:00,False,Approved,Giant Bicycles,Standard,1311.44,1167.18,39427.0
12366,12367,93,1820,08-10-2017 00:00,True,Approved,WeareA2B,Standard,1065.03,230.09,36833.0
12367,12368,78,299,26-07-2017 00:00,False,Approved,Giant Bicycles,Standard,1765.3,709.48,42226.0
12368,12369,35,1316,27-07-2017 00:00,False,Approved,Giant Bicycles,Standard,1403.5,954.82,41167.0
12369,12370,84,3223,23-11-2017 00:00,True,Approved,Trek Bicycles,Road,290.62,215.14,38206.0
12370,12371,46,1494,08-10-2017 00:00,True,Approved,Solex,Standard,1289.85,74.51,41009.0
12371,12372,28,2232,01-11-2017 00:00,False,Approved,Norco Bicycles,Standard,1216.14,1082.36,37337.0
12372,12373,0,368,02-08-2017 00:00,True,Approved,Trek Bicycles,Standard,495.72,297.43,42105.0
12373,12374,95,971,23-01-2017 00:00,True,Approved,OHM Cycles,Touring,1073.07,933.84,35455.0
12374,12375,19,3116,10-03-2017 00:00,True,Approved,OHM Cycles,Road,12.01,7.21,39880.0
12375,12376,89,1539,26-10-2017 00:00,True,Approved,WeareA2B,Touring,1362.99,57.74,36833.0
12376,12377,37,2442,08-09-2017 00:00,True,Approved,OHM Cycles,Standard,1793.43,248.82,40336.0
12377,12378,50,1365,21-01-2017 00:00,False,Approved,WeareA2B,Standard,175.89,131.92,37668.0
12378,12379,57,3351,18-04-2017 00:00,True,Approved,WeareA2B,Touring,1890.39,260.14,33259.0
12379,12380,54,1147,12-01-2017 00:00,True,Approved,WeareA2B,Standard,1807.45,778.69,33879.0
12380,12381,51,198,26-08-2017 00:00,False,Approved,OHM Cycles,Standard,2005.66,1203.4,41009.0
12381,12382,9,217,17-06-2017 00:00,True,Approved,Norco Bicycles,Standard,1216.14,1082.36,33455.0
12382,12383,57,1475,06-01-2017 00:00,False,Approved,WeareA2B,Touring,1890.39,260.14,34244.0
12383,12384,78,3130,07-07-2017 00:00,False,Approved,Giant Bicycles,Standard,1765.3,709.48,38193.0
12384,12385,99,2824,30-08-2017 00:00,False,Approved,OHM Cycles,Standard,1227.34,770.89,34556.0
12385,12386,23,1301,16-02-2017 00:00,True,Approved,Norco Bicycles,Mountain,688.63,612.88,34244.0
12386,12387,64,3475,17-03-2017 00:00,False,Approved,Trek Bicycles,Standard,1469.44,596.55,41047.0
12387,12388,43,936,28-11-2017 00:00,True,Approved,Norco Bicycles,Standard,1555.58,818.01,37873.0
12388,12389,83,3411,30-11-2017 00:00,True,Approved,Solex,Touring,2083.94,675.03,41533.0
12389,12390,67,1482,16-08-2017 00:00,True,Approved,Norco Bicycles,Road,544.05,376.84,38647.0
12390,12391,60,2885,08-04-2017 00:00,True,Approved,Giant Bicycles,Standard,1977.36,1759.85,41047.0
12391,12392,53,76,21-03-2017 00:00,False,Approved,Giant Bicycles,Standard,1274.93,764.96,39880.0
12392,12393,61,2935,12-01-2017 00:00,False,Approved,OHM Cycles,Standard,71.16,56.93,42172.0
12393,12394,0,1696,25-03-2017 00:00,True,Approved,Trek Bicycles,Standard,495.72,297.43,42105.0
12394,12395,29,850,30-05-2017 00:00,False,Approved,Norco Bicycles,Road,543.39,407.54,42696.0
12395,12396,0,1833,10-05-2017 00:00,False,Approved,Norco Bicycles,Standard,363.01,290.41,42458.0
12396,12397,39,1180,01-11-2017 00:00,False,Approved,Giant Bicycles,Standard,1812.75,582.48,40336.0
12397,12398,18,2610,09-09-2017 00:00,True,Approved,Solex,Standard,575.27,431.45,41345.0
12398,12399,100,1670,31-10-2017 00:00,True,Approved,Norco Bicycles,Road,1036.59,206.35,33364.0
12399,12400,48,557,08-02-2017 00:00,True,Approved,WeareA2B,Standard,1762.96,950.52,41064.0
12400,12401,89,2080,02-02-2017 00:00,True,Approved,Giant Bicycles,Standard,1812.75,582.48,40336.0
12401,12402,50,642,14-01-2017 00:00,True,Approved,WeareA2B,Standard,175.89,131.92,37668.0
12402,12403,4,2007,26-06-2017 00:00,True,Approved,Giant Bicycles,Standard,1129.13,677.48,38258.0
12403,12404,20,1106,14-03-2017 00:00,True,Approved,Trek Bicycles,Standard,1775.81,1580.47,40303.0
12404,12405,92,350,27-05-2017 00:00,True,Approved,WeareA2B,Standard,1415.01,1259.36,37539.0
12405,12406,41,1802,23-06-2017 00:00,False,Approved,Solex,Road,416.98,312.74,35560.0
12406,12407,77,1003,29-06-2017 00:00,True,Approved,WeareA2B,Standard,1769.64,108.76,40672.0
12407,12408,30,3237,03-01-2017 00:00,False,Approved,Solex,Standard,748.17,448.9,42105.0
12408,12409,33,115,15-12-2017 00:00,False,Approved,Giant Bicycles,Standard,1311.44,1167.18,33888.0
12409,12410,55,325,08-07-2017 00:00,False,Approved,Trek Bicycles,Road,1894.19,598.76,34143.0
12410,12411,2,2638,10-08-2017 00:00,False,Approved,Solex,Standard,71.49,53.62,40784.0
12411,12412,3,244,19-01-2017 00:00,False,Approved,Trek Bicycles,Standard,2091.47,388.92,41167.0
12412,12413,52,634,13-06-2017 00:00,False,Approved,OHM Cycles,Road,1280.28,829.51,37220.0
12413,12414,3,1095,02-12-2017 00:00,False,Approved,Trek Bicycles,Standard,2091.47,388.92,41009.0
12414,12415,19,3447,26-06-2017 00:00,True,Approved,Trek Bicycles,Mountain,574.64,459.71,40784.0
12415,12416,49,1613,05-06-2017 00:00,True,Approved,Trek Bicycles,Road,533.51,400.13,41064.0
12416,12417,85,745,19-12-2017 00:00,True,Approved,WeareA2B,Standard,752.64,205.36,37626.0
12417,12418,38,1808,06-04-2017 00:00,False,Approved,Trek Bicycles,Standard,2091.47,388.92,39526.0
12418,12419,69,50,03-04-2017 00:00,True,Approved,Giant Bicycles,Road,792.9,594.68,34996.0
12419,12420,88,1395,25-02-2017 00:00,False,Approved,Norco Bicycles,Standard,1661.92,1479.11,34244.0
12420,12421,100,2174,02-03-2017 00:00,False,Approved,Trek Bicycles,Standard,1386.84,1234.29,37838.0
12421,12422,78,2552,01-01-2017 00:00,False,Approved,Giant Bicycles,Standard,1765.3,709.48,41533.0
12422,12423,38,2569,15-07-2017 00:00,True,Approved,Solex,Standard,1577.53,826.51,40618.0
12423,12424,72,752,02-03-2017 00:00,True,Approved,OHM Cycles,Standard,912.52,141.4,42295.0
12424,12425,25,159,05-03-2017 00:00,True,Approved,Giant Bicycles,Road,1538.99,829.65,42404.0
12425,12426,46,513,22-04-2017 00:00,False,Approved,Solex,Standard,1289.85,74.51,39427.0
12426,12427,33,2983,03-01-2017 00:00,True,Approved,Giant Bicycles,Standard,1311.44,1167.18,41009.0
12427,12428,48,1484,25-02-2017 00:00,True,Approved,WeareA2B,Standard,1762.96,950.52,41848.0
12428,12429,48,519,16-09-2017 00:00,True,Approved,WeareA2B,Standard,1762.96,950.52,37823.0
12429,12430,7,599,26-08-2017 00:00,True,Approved,Trek Bicycles,Road,980.37,234.43,38693.0
12430,12431,86,2564,13-11-2017 00:00,False,Approved,OHM Cycles,Standard,235.63,125.07,38206.0
12431,12432,0,1760,16-03-2017 00:00,True,Approved,Trek Bicycles,Road,290.62,215.14,38339.0
12432,12433,22,2611,30-07-2017 00:00,True,Approved,WeareA2B,Standard,60.34,45.26,34165.0
12433,12434,36,3499,25-04-2017 00:00,False,Approved,Solex,Standard,945.04,507.58,38750.0
12434,12435,45,1611,21-03-2017 00:00,False,Approved,Trek Bicycles,Road,980.37,234.43,38258.0
12435,12436,29,2219,22-02-2017 00:00,True,Approved,WeareA2B,Standard,1065.03,230.09,33364.0
12436,12437,17,718,20-09-2017 00:00,True,Approved,Solex,Standard,1024.66,614.8,42404.0
12437,12438,100,1751,13-04-2017 00:00,True,Approved,Norco Bicycles,Road,1036.59,206.35,33364.0
12438,12439,0,842,05-11-2017 00:00,True,Approved,OHM Cycles,Road,12.01,7.21,39880.0
12439,12440,97,211,17-01-2017 00:00,False,Approved,Solex,Standard,202.62,151.96,33364.0
12440,12441,95,4,03-04-2017 00:00,False,Approved,Giant Bicycles,Standard,569.56,528.43,37874.0
12441,12442,32,116,02-07-2017 00:00,True,Approved,Giant Bicycles,Standard,642.7,211.37,37337.0
12442,12443,4,3253,25-12-2017 00:00,False,Approved,Solex,Standard,1483.2,99.59,41047.0
12443,12444,57,1182,20-10-2017 00:00,True,Approved,WeareA2B,Touring,1890.39,260.14,34170.0
12444,12445,14,683,21-01-2017 00:00,False,Approved,Trek Bicycles,Standard,1386.84,1234.29,34165.0
12445,12446,25,1769,24-11-2017 00:00,False,Approved,Giant Bicycles,Road,1538.99,829.65,37337.0
12446,12447,33,1891,27-06-2017 00:00,True,Approved,Giant Bicycles,Standard,1311.44,1167.18,38991.0
12447,12448,74,1613,19-09-2017 00:00,False,Approved,WeareA2B,Standard,1228.07,400.91,36668.0
12448,12449,61,70,10-12-2017 00:00,True,Approved,OHM Cycles,Standard,71.16,56.93,42172.0
12449,12450,36,1861,28-01-2017 00:00,False,Approved,Solex,Standard,945.04,507.58,39526.0
12450,12451,11,2018,28-04-2017 00:00,True,Approved,Giant Bicycles,Standard,1274.93,764.96,39298.0
12451,12452,45,805,20-07-2017 00:00,True,Approved,Solex,Standard,441.49,84.99,34071.0
12452,12453,12,151,30-12-2017 00:00,False,Approved,WeareA2B,Standard,1231.15,161.6,40487.0
12453,12454,99,3300,15-12-2017 00:00,False,Approved,OHM Cycles,Standard,1227.34,770.89,34556.0
12454,12455,65,1947,22-04-2017 00:00,False,Approved,WeareA2B,Standard,1807.45,778.69,42145.0
12455,12456,83,712,18-09-2017 00:00,False,Approved,Solex,Touring,2083.94,675.03,41533.0
12456,12457,0,1221,01-02-2017 00:00,False,Approved,Giant Bicycles,Standard,230.91,173.18,33888.0
12457,12458,7,1602,20-05-2017 00:00,False,Approved,Trek Bicycles,Road,980.37,234.43,38258.0
12458,12459,69,1461,16-03-2017 00:00,False,Approved,Giant Bicycles,Road,792.9,594.68,38859.0
12459,12460,60,3266,10-08-2017 00:00,False,Approved,Giant Bicycles,Standard,1977.36,1759.85,41047.0
12460,12461,0,2968,06-02-2017 00:00,True,Approved,Giant Bicycles,Standard,230.91,173.18,39031.0
12461,12462,0,870,30-10-2017 00:00,False,Approved,Nio Cycles,Standard,162.87,556.0469512209312,38216.0
12462,12463,36,1987,21-02-2017 00:00,False,Approved,Solex,Standard,945.04,507.58,35052.0
12463,12464,72,1467,28-11-2017 00:00,True,Approved,Norco Bicycles,Standard,360.4,270.3,38859.0
12464,12465,23,2165,26-10-2017 00:00,False,Approved,Norco Bicycles,Mountain,688.63,612.88,34244.0
12465,12466,96,2444,16-11-2017 00:00,False,Approved,Giant Bicycles,Standard,1635.3,993.66,41434.0
12466,12467,36,1475,14-10-2017 00:00,True,Approved,Solex,Standard,945.04,507.58,38258.0
12467,12468,84,3251,26-06-2017 00:00,False,Approved,Giant Bicycles,Road,792.9,594.68,38859.0
12468,12469,28,256,16-10-2017 00:00,True,Approved,Solex,Road,1703.52,1516.13,39298.0
12469,12470,51,2967,04-02-2017 00:00,True,Approved,OHM Cycles,Standard,2005.66,1203.4,37220.0
12470,12471,87,2492,21-11-2017 00:00,False,Approved,OHM Cycles,Standard,1636.9,44.71,40410.0
12471,12472,9,2088,07-04-2017 00:00,False,Approved,OHM Cycles,Road,742.54,667.4,37838.0
12472,12473,0,2422,22-06-2017 00:00,False,Approved,Trek Bicycles,Road,533.51,400.13,41064.0
12473,12474,61,2910,12-05-2017 00:00,False,Approved,OHM Cycles,Standard,71.16,56.93,33879.0
12474,12475,73,3173,15-11-2017 00:00,False,Approved,Solex,Standard,1945.43,333.18,33429.0
12475,12476,41,171,24-03-2017 00:00,True,Approved,Solex,Road,416.98,312.74,34165.0
12476,12477,61,700,27-04-2017 00:00,False,Approved,OHM Cycles,Standard,71.16,56.93,42172.0
12477,12478,33,1683,24-05-2017 00:00,True,Approved,Giant Bicycles,Standard,1311.44,1167.18,38750.0
12478,12479,70,3329,12-12-2017 00:00,True,Approved,Norco Bicycles,Road,1036.59,206.35,33364.0
